Epoch,Training Set Accuracy, Generalization Set Accuracy,Training Set MSE, Generalization Set MSE
17840,93.3917,90.625,0.00397768,0.023725
17845,93.4,90.6,0.00397753,0.0237257
17850,93.4083,90.6,0.00397738,0.0237265
17855,93.4083,90.6,0.00397724,0.0237273
17860,93.4083,90.6,0.00397709,0.0237281
17865,93.4083,90.6,0.00397694,0.0237289
17870,93.4083,90.6,0.0039768,0.0237297
17875,93.4083,90.6,0.00397665,0.0237305
17880,93.4083,90.6,0.0039765,0.0237313
17885,93.4083,90.6,0.00397636,0.0237321
17890,93.4083,90.6,0.00397621,0.0237329
17895,93.4083,90.6,0.00397606,0.0237337
17900,93.4083,90.6,0.00397592,0.0237345
17905,93.4083,90.6,0.00397577,0.0237353
17910,93.4083,90.6,0.00397563,0.0237361
17915,93.4,90.625,0.00397548,0.0237369
17920,93.4,90.625,0.00397534,0.0237377
17925,93.4,90.625,0.00397519,0.0237385
17930,93.4,90.625,0.00397504,0.0237393
17935,93.4,90.625,0.0039749,0.0237402
17940,93.4,90.625,0.00397475,0.023741
17945,93.4,90.625,0.00397461,0.0237418
17950,93.4,90.625,0.00397446,0.0237426
17955,93.4,90.625,0.00397432,0.0237435
17960,93.4,90.625,0.00397417,0.0237443
17965,93.4,90.625,0.00397403,0.0237451
17970,93.4,90.625,0.00397388,0.023746
17975,93.4,90.625,0.00397374,0.0237468
17980,93.4,90.625,0.0039736,0.0237476
17985,93.4,90.625,0.00397345,0.0237485
17990,93.4,90.625,0.00397331,0.0237493
17995,93.4,90.65,0.00397316,0.0237502
18000,93.4,90.65,0.00397302,0.023751
18005,93.4,90.65,0.00397288,0.0237518
18010,93.4,90.65,0.00397273,0.0237527
18015,93.4,90.65,0.00397259,0.0237535
18020,93.4083,90.65,0.00397245,0.0237544
18025,93.4083,90.65,0.0039723,0.0237553
18030,93.4083,90.65,0.00397216,0.0237561
18035,93.4083,90.65,0.00397202,0.023757
18040,93.4083,90.65,0.00397187,0.0237578
18045,93.4083,90.65,0.00397173,0.0237587
18050,93.4083,90.65,0.00397159,0.0237596
18055,93.4083,90.65,0.00397144,0.0237604
18060,93.4083,90.65,0.0039713,0.0237613
18065,93.4083,90.65,0.00397116,0.0237622
18070,93.4,90.65,0.00397102,0.023763
18075,93.4,90.65,0.00397087,0.0237639
18080,93.4083,90.65,0.00397073,0.0237648
18085,93.4167,90.65,0.00397059,0.0237657
18090,93.4167,90.65,0.00397045,0.0237665
18095,93.4167,90.65,0.00397031,0.0237674
18100,93.4167,90.65,0.00397017,0.0237683
18105,93.4167,90.65,0.00397002,0.0237692
18110,93.4167,90.625,0.00396988,0.0237701
18115,93.4167,90.625,0.00396974,0.023771
18120,93.4167,90.625,0.0039696,0.0237719
18125,93.4167,90.625,0.00396946,0.0237728
18130,93.4167,90.625,0.00396932,0.0237736
18135,93.4167,90.625,0.00396918,0.0237745
18140,93.4167,90.625,0.00396903,0.0237754
18145,93.4167,90.625,0.00396889,0.0237763
18150,93.4167,90.625,0.00396875,0.0237772
18155,93.4167,90.65,0.00396861,0.0237781
18160,93.425,90.65,0.00396847,0.0237791
18165,93.425,90.65,0.00396833,0.02378
18170,93.425,90.65,0.00396819,0.0237809
18175,93.425,90.65,0.00396805,0.0237818
18180,93.425,90.65,0.00396791,0.0237827
18185,93.425,90.65,0.00396777,0.0237836
18190,93.425,90.65,0.00396763,0.0237845
18195,93.425,90.65,0.00396749,0.0237855
18200,93.425,90.65,0.00396735,0.0237864
18205,93.4167,90.65,0.00396721,0.0237873
18210,93.4167,90.65,0.00396707,0.0237882
18215,93.4167,90.65,0.00396693,0.0237892
18220,93.4167,90.65,0.00396679,0.0237901
18225,93.4167,90.65,0.00396665,0.023791
18230,93.4167,90.675,0.00396651,0.023792
18235,93.4167,90.675,0.00396637,0.0237929
18240,93.4167,90.675,0.00396624,0.0237938
18245,93.4167,90.675,0.0039661,0.0237948
18250,93.4167,90.675,0.00396596,0.0237957
18255,93.425,90.675,0.00396582,0.0237967
18260,93.425,90.675,0.00396568,0.0237976
18265,93.425,90.675,0.00396554,0.0237986
18270,93.4333,90.675,0.0039654,0.0237995
18275,93.4417,90.675,0.00396526,0.0238005
18280,93.4417,90.675,0.00396513,0.0238014
18285,93.4417,90.675,0.00396499,0.0238024
18290,93.45,90.675,0.00396485,0.0238033
18295,93.45,90.675,0.00396471,0.0238043
18300,93.4583,90.675,0.00396457,0.0238053
18305,93.4583,90.675,0.00396444,0.0238062
18310,93.4667,90.675,0.0039643,0.0238072
18315,93.475,90.675,0.00396416,0.0238082
18320,93.475,90.675,0.00396402,0.0238092
18325,93.475,90.675,0.00396388,0.0238102
18330,93.4833,90.675,0.00396375,0.0238111
18335,93.475,90.65,0.00396361,0.0238121
18340,93.4833,90.65,0.00396347,0.0238131
18345,93.4833,90.65,0.00396334,0.0238141
18350,93.4833,90.65,0.0039632,0.0238151
18355,93.4833,90.65,0.00396306,0.0238161
18360,93.4833,90.65,0.00396292,0.0238171
18365,93.4833,90.65,0.00396279,0.0238181
18370,93.4833,90.65,0.00396265,0.0238191
18375,93.4833,90.625,0.00396251,0.0238201
18380,93.4833,90.625,0.00396238,0.0238211
18385,93.4833,90.625,0.00396224,0.0238221
18390,93.4833,90.625,0.0039621,0.0238231
18395,93.4833,90.625,0.00396197,0.0238242
18400,93.4917,90.625,0.00396183,0.0238252
18405,93.4917,90.625,0.00396169,0.0238262
18410,93.4917,90.625,0.00396156,0.0238272
18415,93.4917,90.625,0.00396142,0.0238283
18420,93.4917,90.625,0.00396128,0.0238293
18425,93.5,90.65,0.00396115,0.0238304
18430,93.4917,90.65,0.00396101,0.0238314
18435,93.4917,90.65,0.00396088,0.0238324
18440,93.4917,90.65,0.00396074,0.0238335
18445,93.4833,90.65,0.0039606,0.0238346
18450,93.4833,90.65,0.00396047,0.0238356
18455,93.4917,90.65,0.00396033,0.0238367
18460,93.4917,90.65,0.0039602,0.0238377
18465,93.4917,90.65,0.00396006,0.0238388
18470,93.5,90.65,0.00395993,0.0238399
18475,93.5,90.65,0.00395979,0.023841
18480,93.5,90.65,0.00395965,0.0238421
18485,93.5,90.65,0.00395952,0.0238432
18490,93.5,90.65,0.00395938,0.0238443
18495,93.5,90.65,0.00395925,0.0238454
18500,93.5,90.65,0.00395911,0.0238465
18505,93.4917,90.65,0.00395898,0.0238476
18510,93.4917,90.65,0.00395884,0.0238487
18515,93.4917,90.65,0.00395871,0.0238498
18520,93.4917,90.65,0.00395857,0.0238509
18525,93.4917,90.65,0.00395844,0.0238521
18530,93.4917,90.65,0.0039583,0.0238532
18535,93.4917,90.65,0.00395817,0.0238544
18540,93.4917,90.65,0.00395803,0.0238555
18545,93.4917,90.65,0.0039579,0.0238567
18550,93.4917,90.65,0.00395776,0.0238579
18555,93.5,90.65,0.00395763,0.023859
18560,93.5,90.65,0.0039575,0.0238602
18565,93.4917,90.65,0.00395736,0.0238614
18570,93.4917,90.65,0.00395723,0.0238626
18575,93.4917,90.65,0.00395709,0.0238638
18580,93.4917,90.65,0.00395696,0.023865
18585,93.4917,90.65,0.00395682,0.0238662
18590,93.4917,90.65,0.00395669,0.0238675
18595,93.5,90.65,0.00395656,0.0238687
18600,93.5,90.65,0.00395642,0.02387
18605,93.5083,90.65,0.00395629,0.0238712
18610,93.5083,90.65,0.00395615,0.0238725
18615,93.5,90.65,0.00395602,0.0238738
18620,93.5083,90.65,0.00395589,0.0238751
18625,93.5083,90.65,0.00395575,0.0238764
18630,93.5083,90.65,0.00395562,0.0238777
18635,93.5083,90.65,0.00395549,0.023879
18640,93.5083,90.65,0.00395535,0.0238803
18645,93.5,90.65,0.00395522,0.0238817
18650,93.5,90.65,0.00395509,0.023883
18655,93.5,90.65,0.00395495,0.0238844
18660,93.5,90.65,0.00395482,0.0238858
18665,93.5083,90.65,0.00395469,0.0238872
18670,93.5083,90.65,0.00395455,0.0238886
18675,93.5083,90.65,0.00395442,0.02389
18680,93.5167,90.65,0.00395429,0.0238915
18685,93.5167,90.65,0.00395416,0.0238929
18690,93.525,90.65,0.00395402,0.0238944
18695,93.525,90.65,0.00395389,0.0238958
18700,93.5167,90.65,0.00395376,0.0238973
18705,93.5167,90.65,0.00395363,0.0238989
18710,93.5167,90.65,0.00395349,0.0239004
18715,93.5167,90.65,0.00395336,0.0239019
18720,93.5083,90.65,0.00395323,0.0239035
18725,93.5083,90.65,0.0039531,0.023905
18730,93.5,90.65,0.00395297,0.0239066
18735,93.5,90.65,0.00395283,0.0239082
18740,93.5083,90.65,0.0039527,0.0239098
18745,93.5,90.65,0.00395257,0.0239115
18750,93.4917,90.65,0.00395244,0.0239131
18755,93.4917,90.65,0.00395231,0.0239148
18760,93.4917,90.65,0.00395218,0.0239165
18765,93.4917,90.65,0.00395204,0.0239182
18770,93.5,90.65,0.00395191,0.0239199
18775,93.5,90.65,0.00395178,0.0239216
18780,93.5083,90.65,0.00395165,0.0239233
18785,93.5083,90.65,0.00395152,0.0239251
18790,93.5083,90.65,0.00395139,0.0239268
18795,93.5083,90.65,0.00395126,0.0239286
18800,93.5083,90.65,0.00395112,0.0239304
18805,93.5083,90.65,0.00395099,0.0239322
18810,93.5083,90.625,0.00395086,0.023934
18815,93.5,90.625,0.00395073,0.0239358
18820,93.5,90.625,0.0039506,0.0239377
18825,93.5,90.6,0.00395047,0.0239395
18830,93.5,90.6,0.00395034,0.0239414
18835,93.5,90.6,0.0039502,0.0239433
18840,93.5,90.6,0.00395007,0.0239451
18845,93.5,90.6,0.00394994,0.023947
18850,93.5,90.6,0.00394981,0.0239489
18855,93.5,90.6,0.00394968,0.0239508
18860,93.5,90.6,0.00394954,0.0239527
18865,93.5167,90.6,0.00394941,0.0239546
18870,93.525,90.6,0.00394928,0.0239565
18875,93.5333,90.6,0.00394914,0.0239584
18880,93.5333,90.6,0.00394901,0.0239604
18885,93.5333,90.625,0.00394888,0.0239623
18890,93.525,90.625,0.00394874,0.0239642
18895,93.525,90.625,0.00394861,0.0239661
18900,93.525,90.625,0.00394847,0.023968
18905,93.5167,90.625,0.00394834,0.02397
18910,93.5083,90.625,0.0039482,0.0239719
18915,93.525,90.625,0.00394806,0.0239738
18920,93.525,90.625,0.00394793,0.0239757
18925,93.525,90.625,0.00394779,0.0239777
18930,93.525,90.625,0.00394765,0.0239796
18935,93.525,90.625,0.00394751,0.0239815
18940,93.525,90.625,0.00394737,0.0239834
18945,93.5333,90.625,0.00394723,0.0239853
18950,93.5333,90.625,0.00394709,0.0239872
18955,93.5333,90.625,0.00394695,0.0239891
18960,93.5333,90.625,0.0039468,0.023991
18965,93.5417,90.625,0.00394666,0.0239929
18970,93.5417,90.625,0.00394652,0.0239947
18975,93.5417,90.625,0.00394637,0.0239966
18980,93.5417,90.65,0.00394623,0.0239985
18985,93.55,90.65,0.00394608,0.0240004
18990,93.5583,90.65,0.00394593,0.0240022
18995,93.5583,90.625,0.00394578,0.0240041
19000,93.5583,90.65,0.00394564,0.0240059
19005,93.5583,90.65,0.00394549,0.0240078
19010,93.5583,90.65,0.00394534,0.0240096
19015,93.5583,90.65,0.00394518,0.0240114
19020,93.5583,90.65,0.00394503,0.0240133
19025,93.5583,90.65,0.00394488,0.0240151
19030,93.5583,90.65,0.00394473,0.0240169
19035,93.5583,90.65,0.00394457,0.0240187
19040,93.5583,90.65,0.00394442,0.0240205
19045,93.5583,90.65,0.00394426,0.0240223
19050,93.5583,90.65,0.00394411,0.0240241
19055,93.5583,90.65,0.00394395,0.0240259
19060,93.5583,90.65,0.00394379,0.0240277
19065,93.5583,90.65,0.00394363,0.0240294
19070,93.5667,90.65,0.00394347,0.0240312
19075,93.5583,90.65,0.00394332,0.024033
19080,93.5583,90.65,0.00394316,0.0240347
19085,93.5583,90.65,0.003943,0.0240365
19090,93.5583,90.65,0.00394284,0.0240382
19095,93.5583,90.65,0.00394268,0.02404
19100,93.5583,90.65,0.00394251,0.0240417
19105,93.55,90.65,0.00394235,0.0240434
19110,93.55,90.65,0.00394219,0.0240452
19115,93.55,90.65,0.00394203,0.0240469
19120,93.55,90.65,0.00394187,0.0240486
19125,93.55,90.65,0.00394171,0.0240503
19130,93.5583,90.65,0.00394154,0.024052
19135,93.5667,90.65,0.00394138,0.0240537
19140,93.575,90.65,0.00394122,0.0240554
19145,93.575,90.65,0.00394106,0.0240571
19150,93.575,90.65,0.00394089,0.0240588
19155,93.575,90.65,0.00394073,0.0240604
19160,93.575,90.65,0.00394057,0.0240621
19165,93.575,90.65,0.00394041,0.0240638
19170,93.575,90.65,0.00394024,0.0240654
19175,93.575,90.65,0.00394008,0.0240671
19180,93.575,90.65,0.00393992,0.0240687
19185,93.575,90.65,0.00393976,0.0240703
19190,93.575,90.65,0.0039396,0.024072
19195,93.575,90.65,0.00393943,0.0240736
19200,93.575,90.65,0.00393927,0.0240752
19205,93.5833,90.65,0.00393911,0.0240768
19210,93.5833,90.65,0.00393895,0.0240784
19215,93.5833,90.65,0.00393879,0.02408
19220,93.5833,90.65,0.00393863,0.0240816
19225,93.5833,90.65,0.00393847,0.0240832
19230,93.5833,90.65,0.00393831,0.0240847
19235,93.5833,90.65,0.00393815,0.0240863
19240,93.5833,90.65,0.00393799,0.0240879
19245,93.5833,90.625,0.00393783,0.0240894
19250,93.575,90.625,0.00393767,0.024091
19255,93.575,90.625,0.00393752,0.0240925
19260,93.5833,90.625,0.00393736,0.024094
19265,93.5917,90.625,0.0039372,0.0240956
19270,93.5917,90.625,0.00393704,0.0240971
19275,93.5917,90.625,0.00393689,0.0240986
19280,93.5917,90.625,0.00393673,0.0241001
19285,93.5917,90.625,0.00393657,0.0241016
19290,93.5917,90.625,0.00393642,0.0241031
19295,93.5917,90.625,0.00393626,0.0241046
19300,93.5917,90.625,0.00393611,0.0241061
19305,93.5917,90.625,0.00393595,0.0241075
19310,93.5917,90.625,0.0039358,0.024109
19315,93.5917,90.625,0.00393564,0.0241104
19320,93.5917,90.625,0.00393549,0.0241119
19325,93.6,90.625,0.00393533,0.0241134
19330,93.5917,90.6,0.00393518,0.0241148
19335,93.5917,90.6,0.00393503,0.0241162
19340,93.5917,90.6,0.00393487,0.0241177
19345,93.5917,90.6,0.00393472,0.0241191
19350,93.5917,90.6,0.00393457,0.0241205
19355,93.6,90.6,0.00393442,0.0241219
19360,93.6,90.6,0.00393427,0.0241233
19365,93.6,90.6,0.00393412,0.0241247
19370,93.6,90.65,0.00393397,0.0241262
19375,93.6,90.65,0.00393382,0.0241276
19380,93.6,90.65,0.00393367,0.0241289
19385,93.6,90.65,0.00393352,0.0241303
19390,93.6,90.65,0.00393337,0.0241317
19395,93.6,90.65,0.00393322,0.0241331
19400,93.6,90.65,0.00393307,0.0241345
19405,93.6083,90.65,0.00393292,0.0241359
19410,93.6083,90.65,0.00393277,0.0241372
19415,93.6083,90.65,0.00393262,0.0241386
19420,93.6083,90.65,0.00393248,0.02414
19425,93.6083,90.65,0.00393233,0.0241413
19430,93.6083,90.65,0.00393218,0.0241427
19435,93.6083,90.65,0.00393204,0.0241441
19440,93.6167,90.65,0.00393189,0.0241454
19445,93.6167,90.65,0.00393174,0.0241468
19450,93.6167,90.65,0.0039316,0.0241481
19455,93.6167,90.65,0.00393145,0.0241495
19460,93.6167,90.65,0.00393131,0.0241508
19465,93.6167,90.65,0.00393116,0.0241522
19470,93.6167,90.65,0.00393102,0.0241535
19475,93.6167,90.65,0.00393087,0.0241549
19480,93.6167,90.675,0.00393073,0.0241562
19485,93.6083,90.675,0.00393058,0.0241576
19490,93.6083,90.675,0.00393044,0.0241589
19495,93.6083,90.675,0.0039303,0.0241603
19500,93.6083,90.675,0.00393015,0.0241616
19505,93.6167,90.675,0.00393001,0.0241629
19510,93.6167,90.675,0.00392987,0.0241643
19515,93.6167,90.675,0.00392973,0.0241656
19520,93.6167,90.675,0.00392958,0.024167
19525,93.6167,90.65,0.00392944,0.0241683
19530,93.6167,90.65,0.0039293,0.0241697
19535,93.6167,90.65,0.00392916,0.024171
19540,93.6167,90.65,0.00392902,0.0241723
19545,93.6167,90.65,0.00392888,0.0241737
19550,93.6083,90.65,0.00392874,0.024175
19555,93.6083,90.65,0.0039286,0.0241764
19560,93.6083,90.65,0.00392846,0.0241777
19565,93.6083,90.65,0.00392832,0.0241791
19570,93.6083,90.65,0.00392818,0.0241804
19575,93.6083,90.65,0.00392804,0.0241818
19580,93.6083,90.65,0.0039279,0.0241831
19585,93.6167,90.65,0.00392776,0.0241845
19590,93.6167,90.65,0.00392762,0.0241859
19595,93.6167,90.65,0.00392748,0.0241872
19600,93.6167,90.65,0.00392734,0.0241886
19605,93.6167,90.65,0.0039272,0.0241899
19610,93.6167,90.65,0.00392707,0.0241913
19615,93.625,90.65,0.00392693,0.0241927
19620,93.625,90.65,0.00392679,0.024194
19625,93.625,90.65,0.00392665,0.0241954
19630,93.625,90.65,0.00392652,0.0241968
19635,93.6167,90.65,0.00392638,0.0241982
19640,93.6083,90.65,0.00392624,0.0241996
19645,93.6083,90.65,0.00392611,0.0242009
19650,93.6083,90.65,0.00392597,0.0242023
19655,93.6083,90.65,0.00392584,0.0242037
19660,93.6,90.65,0.0039257,0.0242051
19665,93.6,90.65,0.00392556,0.0242065
19670,93.6,90.65,0.00392543,0.0242079
19675,93.6,90.65,0.00392529,0.0242093
19680,93.6,90.65,0.00392516,0.0242107
19685,93.6,90.65,0.00392502,0.0242121
19690,93.6,90.65,0.00392489,0.0242135
19695,93.6,90.65,0.00392475,0.0242149
19700,93.6,90.65,0.00392462,0.0242163
19705,93.6,90.675,0.00392449,0.0242177
19710,93.6,90.675,0.00392435,0.0242192
19715,93.6,90.675,0.00392422,0.0242206
19720,93.6,90.675,0.00392408,0.024222
19725,93.6,90.675,0.00392395,0.0242235
19730,93.6,90.675,0.00392382,0.0242249
19735,93.5917,90.675,0.00392368,0.0242263
19740,93.5917,90.675,0.00392355,0.0242278
19745,93.5917,90.675,0.00392342,0.0242292
19750,93.5833,90.675,0.00392329,0.0242307
19755,93.5833,90.675,0.00392315,0.0242321
19760,93.5833,90.675,0.00392302,0.0242336
19765,93.5833,90.675,0.00392289,0.024235
19770,93.5917,90.675,0.00392276,0.0242365
19775,93.5917,90.675,0.00392263,0.024238
19780,93.5833,90.675,0.00392249,0.0242394
19785,93.5833,90.675,0.00392236,0.0242409
19790,93.575,90.675,0.00392223,0.0242424
19795,93.575,90.675,0.0039221,0.0242439
19800,93.575,90.675,0.00392197,0.0242453
19805,93.575,90.675,0.00392184,0.0242468
19810,93.575,90.675,0.00392171,0.0242483
19815,93.575,90.675,0.00392158,0.0242498
19820,93.575,90.675,0.00392145,0.0242513
19825,93.575,90.675,0.00392132,0.0242528
19830,93.575,90.675,0.00392119,0.0242543
19835,93.575,90.675,0.00392106,0.0242559
19840,93.5667,90.675,0.00392093,0.0242574
19845,93.5667,90.675,0.0039208,0.0242589
19850,93.5667,90.675,0.00392067,0.0242604
19855,93.5667,90.675,0.00392054,0.0242619
19860,93.5667,90.675,0.00392041,0.0242635
19865,93.575,90.675,0.00392028,0.024265
19870,93.575,90.675,0.00392015,0.0242665
19875,93.575,90.675,0.00392002,0.0242681
19880,93.575,90.675,0.00391989,0.0242696
19885,93.575,90.675,0.00391977,0.0242712
19890,93.575,90.675,0.00391964,0.0242727
19895,93.575,90.675,0.00391951,0.0242743
19900,93.575,90.675,0.00391938,0.0242758
19905,93.575,90.675,0.00391925,0.0242774
19910,93.575,90.675,0.00391912,0.024279
19915,93.575,90.675,0.003919,0.0242805
19920,93.575,90.675,0.00391887,0.0242821
19925,93.575,90.675,0.00391874,0.0242837
19930,93.575,90.675,0.00391861,0.0242853
19935,93.575,90.675,0.00391849,0.0242869
19940,93.575,90.675,0.00391836,0.0242885
19945,93.575,90.675,0.00391823,0.0242901
19950,93.5833,90.675,0.0039181,0.0242917
19955,93.5833,90.675,0.00391798,0.0242933
19960,93.5833,90.675,0.00391785,0.0242949
19965,93.5833,90.675,0.00391772,0.0242965
19970,93.5917,90.675,0.0039176,0.0242981
19975,93.5917,90.675,0.00391747,0.0242997
19980,93.5917,90.675,0.00391734,0.0243013
19985,93.5917,90.675,0.00391722,0.0243029
19990,93.5917,90.675,0.00391709,0.0243045
19995,93.5917,90.675,0.00391696,0.0243062
20000,93.5917,90.675,0.00391684,0.0243078
20005,93.5917,90.675,0.00391671,0.0243094
20010,93.5917,90.675,0.00391659,0.0243111
20015,93.5917,90.675,0.00391646,0.0243127
20020,93.5917,90.675,0.00391633,0.0243144
20025,93.5917,90.675,0.00391621,0.024316
20030,93.5917,90.675,0.00391608,0.0243177
20035,93.5917,90.675,0.00391596,0.0243193
20040,93.5917,90.675,0.00391583,0.024321
20045,93.5833,90.7,0.00391571,0.0243226
20050,93.5833,90.7,0.00391558,0.0243243
20055,93.5833,90.725,0.00391546,0.024326
20060,93.5917,90.725,0.00391533,0.0243276
20065,93.5917,90.725,0.00391521,0.0243293
20070,93.5917,90.725,0.00391508,0.024331
20075,93.5917,90.7,0.00391496,0.0243327
20080,93.5917,90.7,0.00391483,0.0243343
20085,93.5917,90.7,0.00391471,0.024336
20090,93.5833,90.7,0.00391458,0.0243377
20095,93.5833,90.7,0.00391446,0.0243394
20100,93.5833,90.7,0.00391433,0.0243411
20105,93.5833,90.7,0.00391421,0.0243428
20110,93.5833,90.7,0.00391408,0.0243445
20115,93.5833,90.7,0.00391396,0.0243462
20120,93.5833,90.7,0.00391384,0.0243479
20125,93.5833,90.7,0.00391371,0.0243496
20130,93.5833,90.7,0.00391359,0.0243513
20135,93.5833,90.7,0.00391346,0.024353
20140,93.5833,90.7,0.00391334,0.0243547
20145,93.5833,90.7,0.00391322,0.0243565
20150,93.5833,90.7,0.00391309,0.0243582
20155,93.5833,90.7,0.00391297,0.0243599
20160,93.575,90.7,0.00391284,0.0243616
20165,93.5833,90.7,0.00391272,0.0243634
20170,93.5833,90.7,0.0039126,0.0243651
20175,93.5833,90.7,0.00391247,0.0243668
20180,93.5917,90.7,0.00391235,0.0243686
20185,93.5917,90.7,0.00391223,0.0243703
20190,93.5917,90.7,0.0039121,0.024372
20195,93.5833,90.7,0.00391198,0.0243738
20200,93.5833,90.7,0.00391186,0.0243755
20205,93.5833,90.7,0.00391173,0.0243773
20210,93.5833,90.7,0.00391161,0.024379
20215,93.5833,90.7,0.00391149,0.0243808
20220,93.5833,90.7,0.00391136,0.0243825
20225,93.5833,90.7,0.00391124,0.0243843
20230,93.5833,90.7,0.00391112,0.024386
20235,93.575,90.7,0.003911,0.0243878
20240,93.575,90.7,0.00391087,0.0243896
20245,93.575,90.725,0.00391075,0.0243913
20250,93.575,90.725,0.00391063,0.0243931
20255,93.575,90.725,0.0039105,0.0243949
20260,93.575,90.725,0.00391038,0.0243966
20265,93.575,90.725,0.00391026,0.0243984
20270,93.5833,90.725,0.00391014,0.0244002
20275,93.5833,90.725,0.00391001,0.024402
20280,93.5833,90.725,0.00390989,0.0244037
20285,93.5833,90.725,0.00390977,0.0244055
20290,93.5917,90.725,0.00390965,0.0244073
20295,93.5917,90.725,0.00390952,0.0244091
20300,93.5917,90.725,0.0039094,0.0244109
20305,93.5917,90.725,0.00390928,0.0244127
20310,93.5917,90.725,0.00390916,0.0244145
20315,93.5917,90.725,0.00390903,0.0244163
20320,93.6,90.725,0.00390891,0.0244181
20325,93.6,90.725,0.00390879,0.0244198
20330,93.6,90.725,0.00390867,0.0244216
20335,93.5917,90.725,0.00390855,0.0244234
20340,93.5917,90.725,0.00390842,0.0244252
20345,93.5917,90.725,0.0039083,0.024427
20350,93.5917,90.725,0.00390818,0.0244289
20355,93.5917,90.725,0.00390806,0.0244307
20360,93.5917,90.725,0.00390793,0.0244325
20365,93.5917,90.725,0.00390781,0.0244343
20370,93.6,90.725,0.00390769,0.0244361
20375,93.6,90.725,0.00390757,0.0244379
20380,93.6,90.725,0.00390745,0.0244397
20385,93.6,90.725,0.00390733,0.0244415
20390,93.6167,90.75,0.0039072,0.0244433
20395,93.6083,90.75,0.00390708,0.0244452
20400,93.6083,90.75,0.00390696,0.024447
20405,93.6083,90.75,0.00390684,0.0244488
20410,93.6083,90.75,0.00390672,0.0244506
20415,93.6083,90.75,0.00390659,0.0244525
20420,93.6,90.775,0.00390647,0.0244543
20425,93.6083,90.775,0.00390635,0.0244561
20430,93.6083,90.775,0.00390623,0.0244579
